series id,county,state,10y_change,county_state
ATNHPIUS08059A,Jefferson County, CO,108.65712338104976,"Jefferson County,  CO"
ATNHPIUS39089A,Licking County, OH,56.014063656550704,"Licking County,  OH"
ATNHPIUS49051A,Wasatch County, UT,102.4693431883084,"Wasatch County,  UT"
ATNHPIUS13057A,Cherokee County, GA,78.79442195231667,"Cherokee County,  GA"
ATNHPIUS49053A,Washington County, UT,102.46623605402235,"Washington County,  UT"
ATNHPIUS48041A,Brazos County, TX,58.30002103934356,"Brazos County,  TX"
ATNHPIUS06045A,Mendocino County, CA,57.03460987098094,"Mendocino County,  CA"
ATNHPIUS34013A,Essex County, NJ,32.85015290519878,"Essex County,  NJ"
ATNHPIUS36047A,Kings County, NY,61.05905884829984,"Kings County,  NY"
ATNHPIUS55009A,Brown County, WI,39.331210191082796,"Brown County,  WI"
ATNHPIUS24021A,Frederick County, MD,33.65006553079947,"Frederick County,  MD"
ATNHPIUS25001A,Barnstable County, MA,47.9278932512189,"Barnstable County,  MA"
ATNHPIUS47187A,Williamson County, TN,82.96943231441047,"Williamson County,  TN"
ATNHPIUS36039A,Greene County, NY,32.38899167437557,"Greene County,  NY"
ATNHPIUS25009A,Essex County, MA,55.417624521072796,"Essex County,  MA"
ATNHPIUS36111A,Ulster County, NY,38.71064288279659,"Ulster County,  NY"
ATNHPIUS51760A,Richmond city, VA,57.66574585635359,"Richmond city,  VA"
ATNHPIUS09009A,New Haven County, CT,14.30861444103708,"New Haven County,  CT"
ATNHPIUS27053A,Hennepin County, MN,48.38356164383562,"Hennepin County,  MN"
ATNHPIUS06107A,Tulare County, CA,81.2386156648452,"Tulare County,  CA"
ATNHPIUS09003A,Hartford County, CT,11.861755084625237,"Hartford County,  CT"
ATNHPIUS45051A,Horry County, SC,36.675896131108274,"Horry County,  SC"
ATNHPIUS06095A,Solano County, CA,121.7263274132695,"Solano County,  CA"
ATNHPIUS49043A,Summit County, UT,90.98404255319149,"Summit County,  UT"
ATNHPIUS06023A,Humboldt County, CA,47.243351285325616,"Humboldt County,  CA"
ATNHPIUS21145A,McCracken County, KY,24.013709063214012,"McCracken County,  KY"
ATNHPIUS49005A,Cache County, UT,78.70049980776623,"Cache County,  UT"
ATNHPIUS25005A,Bristol County, MA,45.47473625763463,"Bristol County,  MA"
ATNHPIUS01113A,Russell County, AL,17.1275506184511,"Russell County,  AL"
ATNHPIUS37021A,Buncombe County, NC,62.79981396584946,"Buncombe County,  NC"
ATNHPIUS19193A,Woodbury County, IA,50.128954607977995,"Woodbury County,  IA"
ATNHPIUS40143A,Tulsa County, OK,38.39929498477809,"Tulsa County,  OK"
ATNHPIUS06019A,Fresno County, CA,80.21263202070364,"Fresno County,  CA"
ATNHPIUS34023A,Middlesex County, NJ,27.209919190672988,"Middlesex County,  NJ"
ATNHPIUS08001A,Adams County, CO,136.92719698472527,"Adams County,  CO"
ATNHPIUS37019A,Brunswick County, NC,42.755943055650164,"Brunswick County,  NC"
ATNHPIUS36001A,Albany County, NY,21.36044628396616,"Albany County,  NY"
ATNHPIUS26161A,Washtenaw County, MI,67.48613075165886,"Washtenaw County,  MI"
ATNHPIUS36091A,Saratoga County, NY,27.499567798075258,"Saratoga County,  NY"
ATNHPIUS49057A,Weber County, UT,100.32934372238734,"Weber County,  UT"
ATNHPIUS41017A,Deschutes County, OR,157.42334363773082,"Deschutes County,  OR"
ATNHPIUS36027A,Dutchess County, NY,25.58724277112421,"Dutchess County,  NY"
ATNHPIUS30013A,Cascade County, MT,45.379089070237846,"Cascade County,  MT"
ATNHPIUS53073A,Whatcom County, WA,78.05401019935094,"Whatcom County,  WA"
ATNHPIUS12033A,Escambia County, FL,69.90071143772965,"Escambia County,  FL"
ATNHPIUS08077A,Mesa County, CO,52.687819588304706,"Mesa County,  CO"
ATNHPIUS48245A,Jefferson County, TX,36.17925843323111,"Jefferson County,  TX"
ATNHPIUS25025A,Suffolk County, MA,81.1433387176066,"Suffolk County,  MA"
ATNHPIUS26077A,Kalamazoo County, MI,53.77990430622008,"Kalamazoo County,  MI"
ATNHPIUS26055A,Grand Traverse County, MI,71.92331478045763,"Grand Traverse County,  MI"
ATNHPIUS08014A,Broomfield County, CO,102.30986944216195,"Broomfield County,  CO"
ATNHPIUS12105A,Polk County, FL,93.79020090526481,"Polk County,  FL"
ATNHPIUS29107A,Lafayette County, MO,48.197777966245454,"Lafayette County,  MO"
ATNHPIUS48309A,McLennan County, TX,73.19130371555296,"McLennan County,  TX"
ATNHPIUS37081A,Guilford County, NC,36.76156583629893,"Guilford County,  NC"
ATNHPIUS12081A,Manatee County, FL,102.61475409836065,"Manatee County,  FL"
ATNHPIUS12127A,Volusia County, FL,105.6854870462241,"Volusia County,  FL"
ATNHPIUS24027A,Howard County, MD,21.86540866204388,"Howard County,  MD"
ATNHPIUS34027A,Morris County, NJ,18.38368885001009,"Morris County,  NJ"
ATNHPIUS21207A,Russell County, KY,28.711790393013093,"Russell County,  KY"
ATNHPIUS06077A,San Joaquin County, CA,139.37456289339593,"San Joaquin County,  CA"
ATNHPIUS39061A,Hamilton County, OH,41.13724430026134,"Hamilton County,  OH"
ATNHPIUS15003A,Honolulu County, HI,47.59352723867008,"Honolulu County,  HI"
ATNHPIUS02090A,Fairbanks North Star Borough, AK,26.580788143223234,"Fairbanks North Star Borough,  AK"
ATNHPIUS26081A,Kent County, MI,89.14575990047689,"Kent County,  MI"
ATNHPIUS41051A,Multnomah County, OR,80.26377451964917,"Multnomah County,  OR"
ATNHPIUS08069A,Larimer County, CO,93.59391965255156,"Larimer County,  CO"
ATNHPIUS48303A,Lubbock County, TX,45.398634965874145,"Lubbock County,  TX"
ATNHPIUS36005A,Bronx County, NY,44.98166055351784,"Bronx County,  NY"
ATNHPIUS12101A,Pasco County, FL,101.44881889763779,"Pasco County,  FL"
ATNHPIUS48491A,Williamson County, TX,118.59470797031304,"Williamson County,  TX"
ATNHPIUS44005A,Newport County, RI,48.347031963470315,"Newport County,  RI"
ATNHPIUS22063A,Livingston Parish, LA,26.265710431016103,"Livingston Parish,  LA"
ATNHPIUS46099A,Minnehaha County, SD,55.600507694748536,"Minnehaha County,  SD"
ATNHPIUS34029A,Ocean County, NJ,33.816789464523985,"Ocean County,  NJ"
ATNHPIUS40017A,Canadian County, OK,43.09208089488109,"Canadian County,  OK"
ATNHPIUS30031A,Gallatin County, MT,107.55529457819533,"Gallatin County,  MT"
ATNHPIUS34025A,Monmouth County, NJ,34.24102691924229,"Monmouth County,  NJ"
ATNHPIUS35028A,Los Alamos County, NM,48.77104528675611,"Los Alamos County,  NM"
ATNHPIUS08035A,Douglas County, CO,88.79542395693136,"Douglas County,  CO"
ATNHPIUS39153A,Summit County, OH,35.91479195699781,"Summit County,  OH"
ATNHPIUS36105A,Sullivan County, NY,29.276018099547528,"Sullivan County,  NY"
ATNHPIUS26099A,Macomb County, MI,82.3727898501822,"Macomb County,  MI"
ATNHPIUS34035A,Somerset County, NJ,19.39580270017376,"Somerset County,  NJ"
ATNHPIUS18097A,Marion County, IN,58.57999250655676,"Marion County,  IN"
ATNHPIUS49011A,Davis County, UT,88.84147305199936,"Davis County,  UT"
ATNHPIUS48355A,Nueces County, TX,54.76312513729225,"Nueces County,  TX"
ATNHPIUS06017A,El Dorado County, CA,82.33126007832297,"El Dorado County,  CA"
ATNHPIUS53011A,Clark County, WA,96.00840336134453,"Clark County,  WA"
ATNHPIUS48439A,Tarrant County, TX,89.14905768132498,"Tarrant County,  TX"
ATNHPIUS12095A,Orange County, FL,92.37037628824797,"Orange County,  FL"
ATNHPIUS11001A,District of Columbia,,70.20255351828743,
ATNHPIUS16083A,Twin Falls County, ID,85.356142161923,"Twin Falls County,  ID"
ATNHPIUS17113A,McLean County, IL,12.43445692883895,"McLean County,  IL"
ATNHPIUS17111A,McHenry County, IL,22.922450490468268,"McHenry County,  IL"
ATNHPIUS13089A,DeKalb County, GA,59.115715474979204,"DeKalb County,  GA"
ATNHPIUS34039A,Union County, NJ,28.656473242260926,"Union County,  NJ"
ATNHPIUS48409A,San Patricio County, TX,56.3681241184767,"San Patricio County,  TX"
ATNHPIUS51710A,Norfolk city, VA,20.383182543906322,"Norfolk city,  VA"
ATNHPIUS21001A,Adair County, KY,40.710811821922924,"Adair County,  KY"
ATNHPIUS18133A,Putnam County, IN,46.58186144412922,"Putnam County,  IN"
ATNHPIUS48007A,Aransas County, TX,63.57207072220559,"Aransas County,  TX"
ATNHPIUS06033A,Lake County, CA,67.21022814270403,"Lake County,  CA"
ATNHPIUS55101A,Racine County, WI,33.27638109185583,"Racine County,  WI"
ATNHPIUS51041A,Chesterfield County, VA,37.250083028894046,"Chesterfield County,  VA"
ATNHPIUS39103A,Medina County, OH,41.25704293763357,"Medina County,  OH"
ATNHPIUS51003A,Albemarle County, VA,28.02238805970149,"Albemarle County,  VA"
ATNHPIUS39049A,Franklin County, OH,64.31505626004643,"Franklin County,  OH"
ATNHPIUS09013A,Tolland County, CT,11.252217098261806,"Tolland County,  CT"
ATNHPIUS24003A,Anne Arundel County, MD,26.82926829268292,"Anne Arundel County,  MD"
ATNHPIUS25021A,Norfolk County, MA,51.13200723327306,"Norfolk County,  MA"
ATNHPIUS17197A,Will County, IL,23.82519193453135,"Will County,  IL"
ATNHPIUS48209A,Hays County, TX,98.28785446762974,"Hays County,  TX"
ATNHPIUS06079A,San Luis Obispo County, CA,68.85256749602964,"San Luis Obispo County,  CA"
ATNHPIUS12009A,Brevard County, FL,110.55308328035598,"Brevard County,  FL"
ATNHPIUS51540A,Charlottesville city, VA,44.417300538559765,"Charlottesville city,  VA"
ATNHPIUS22001A,Acadia Parish, LA,21.681052198931365,"Acadia Parish,  LA"
ATNHPIUS10003A,New Castle County, DE,22.70892996615466,"New Castle County,  DE"
ATNHPIUS47189A,Wilson County, TN,73.38639076800636,"Wilson County,  TN"
ATNHPIUS21093A,Hardin County, KY,32.945175755822376,"Hardin County,  KY"
ATNHPIUS15001A,Hawaii County, HI,56.131409272336505,"Hawaii County,  HI"
ATNHPIUS34001A,Atlantic County, NJ,15.026190766232176,"Atlantic County,  NJ"
ATNHPIUS13031A,Bulloch County, GA,20.469067127715547,"Bulloch County,  GA"
ATNHPIUS47157A,Shelby County, TN,50.14100394811055,"Shelby County,  TN"
ATNHPIUS45001A,Abbeville County, SC,30.791810928797226,"Abbeville County,  SC"
ATNHPIUS24033A,Prince George's County, MD,55.85275423728815,"Prince George's County,  MD"
ATNHPIUS06093A,Siskiyou County, CA,42.37600315747927,"Siskiyou County,  CA"
ATNHPIUS42007A,Beaver County, PA,42.86408947240457,"Beaver County,  PA"
ATNHPIUS30081A,Ravalli County, MT,64.01807068828062,"Ravalli County,  MT"
ATNHPIUS48215A,Hidalgo County, TX,39.757172685793826,"Hidalgo County,  TX"
ATNHPIUS47155A,Sevier County, TN,73.18756235450616,"Sevier County,  TN"
ATNHPIUS53067A,Thurston County, WA,67.85939669317177,"Thurston County,  WA"
ATNHPIUS51810A,Virginia Beach city, VA,26.26311541565779,"Virginia Beach city,  VA"
ATNHPIUS19091A,Humboldt County, IA,43.974193548387106,"Humboldt County,  IA"
ATNHPIUS47093A,Knox County, TN,56.897054534849815,"Knox County,  TN"
ATNHPIUS08123A,Weld County, CO,114.32525291086084,"Weld County,  CO"
ATNHPIUS26097A,Mackinac County, MI,20.228342339201667,"Mackinac County,  MI"
ATNHPIUS12111A,St. Lucie County, FL,158.30598103574033,"St. Lucie County,  FL"
ATNHPIUS26139A,Ottawa County, MI,77.58757173956066,"Ottawa County,  MI"
ATNHPIUS51187A,Warren County, VA,48.1084018202812,"Warren County,  VA"
ATNHPIUS06113A,Yolo County, CA,77.91236935003806,"Yolo County,  CA"
ATNHPIUS41039A,Lane County, OR,72.54061527825787,"Lane County,  OR"
ATNHPIUS21015A,Boone County, KY,38.683759140561534,"Boone County,  KY"
ATNHPIUS01089A,Madison County, AL,37.77810960131402,"Madison County,  AL"
ATNHPIUS16027A,Canyon County, ID,193.10743165190607,"Canyon County,  ID"
ATNHPIUS16065A,Madison County, ID,71.28644939965695,"Madison County,  ID"
ATNHPIUS06087A,Santa Cruz County, CA,70.7246828053242,"Santa Cruz County,  CA"
ATNHPIUS18141A,St. Joseph County, IN,46.75876726886291,"St. Joseph County,  IN"
ATNHPIUS22103A,St. Tammany Parish, LA,27.43200282585657,"St. Tammany Parish,  LA"
ATNHPIUS39151A,Stark County, OH,39.33606639336065,"Stark County,  OH"
ATNHPIUS40131A,Rogers County, OK,36.184315604536025,"Rogers County,  OK"
ATNHPIUS46083A,Lincoln County, SD,49.656370961371344,"Lincoln County,  SD"
ATNHPIUS18003A,Allen County, IN,58.8829195998518,"Allen County,  IN"
ATNHPIUS26025A,Calhoun County, MI,45.39526484751203,"Calhoun County,  MI"
ATNHPIUS56021A,Laramie County, WY,62.24016145307768,"Laramie County,  WY"
ATNHPIUS42129A,Westmoreland County, PA,31.111645813281996,"Westmoreland County,  PA"
ATNHPIUS51660A,Harrisonburg city, VA,30.18708037285705,"Harrisonburg city,  VA"
ATNHPIUS31153A,Sarpy County, NE,47.95145463935271,"Sarpy County,  NE"
ATNHPIUS21193A,Perry County, KY,14.996568291008913,"Perry County,  KY"
ATNHPIUS21035A,Calloway County, KY,31.477118583565368,"Calloway County,  KY"
ATNHPIUS20173A,Sedgwick County, KS,38.44549610972968,"Sedgwick County,  KS"
ATNHPIUS51153A,Prince William County, VA,62.74175973849086,"Prince William County,  VA"
ATNHPIUS13059A,Clarke County, GA,58.19946179564545,"Clarke County,  GA"
ATNHPIUS13117A,Forsyth County, GA,68.04013853121391,"Forsyth County,  GA"
ATNHPIUS48027A,Bell County, TX,52.692159134801095,"Bell County,  TX"
ATNHPIUS33009A,Grafton County, NH,38.724659511705255,"Grafton County,  NH"
ATNHPIUS29183A,St. Charles County, MO,44.08930669800235,"St. Charles County,  MO"
ATNHPIUS13127A,Glynn County, GA,30.66141042487955,"Glynn County,  GA"
ATNHPIUS27007A,Beltrami County, MN,32.098265505837894,"Beltrami County,  MN"
ATNHPIUS35055A,Taos County, NM,23.141427665421748,"Taos County,  NM"
ATNHPIUS50019A,Orleans County, VT,17.623539701380654,"Orleans County,  VT"
ATNHPIUS08007A,Archuleta County, CO,68.51133188450792,"Archuleta County,  CO"
ATNHPIUS51067A,Franklin County, VA,20.066889632107017,"Franklin County,  VA"
ATNHPIUS26133A,Osceola County, MI,43.684947958366685,"Osceola County,  MI"
ATNHPIUS31109A,Lancaster County, NE,56.853009160174636,"Lancaster County,  NE"
ATNHPIUS22051A,Jefferson Parish, LA,36.07713663990394,"Jefferson Parish,  LA"
ATNHPIUS01073A,Jefferson County, AL,37.297996121525514,"Jefferson County,  AL"
ATNHPIUS53057A,Skagit County, WA,76.09372883651632,"Skagit County,  WA"
ATNHPIUS55089A,Ozaukee County, WI,32.65256503768539,"Ozaukee County,  WI"
ATNHPIUS21117A,Kenton County, KY,42.03436663500562,"Kenton County,  KY"
ATNHPIUS47065A,Hamilton County, TN,55.879480051093246,"Hamilton County,  TN"
ATNHPIUS36067A,Onondaga County, NY,34.47207156441501,"Onondaga County,  NY"
ATNHPIUS21111A,Jefferson County, KY,44.54294079375406,"Jefferson County,  KY"
ATNHPIUS05029A,Conway County, AR,21.510187774670385,"Conway County,  AR"
ATNHPIUS45079A,Richland County, SC,28.141066838046264,"Richland County,  SC"
ATNHPIUS10005A,Sussex County, DE,25.185185185185183,"Sussex County,  DE"
ATNHPIUS55117A,Sheboygan County, WI,33.435192258721656,"Sheboygan County,  WI"
ATNHPIUS47011A,Bradley County, TN,45.94343996291146,"Bradley County,  TN"
ATNHPIUS08045A,Garfield County, CO,43.2844087510385,"Garfield County,  CO"
ATNHPIUS18177A,Wayne County, IN,25.298804780876484,"Wayne County,  IN"
ATNHPIUS34021A,Mercer County, NJ,15.493503975179365,"Mercer County,  NJ"
ATNHPIUS31055A,Douglas County, NE,55.05407476794686,"Douglas County,  NE"
ATNHPIUS12017A,Citrus County, FL,77.26751738366318,"Citrus County,  FL"
ATNHPIUS17089A,Kane County, IL,24.216750507457416,"Kane County,  IL"
ATNHPIUS40027A,Cleveland County, OK,37.86999632757988,"Cleveland County,  OK"
ATNHPIUS25027A,Worcester County, MA,44.391785150078974,"Worcester County,  MA"
ATNHPIUS45013A,Beaufort County, SC,41.909675489756225,"Beaufort County,  SC"
ATNHPIUS08037A,Eagle County, CO,47.854430833154225,"Eagle County,  CO"
ATNHPIUS12061A,Indian River County, FL,100.21115893770813,"Indian River County,  FL"
ATNHPIUS12069A,Lake County, FL,83.08989232952175,"Lake County,  FL"
ATNHPIUS06089A,Shasta County, CA,66.82021406313507,"Shasta County,  CA"
ATNHPIUS21141A,Logan County, KY,36.52975553543503,"Logan County,  KY"
ATNHPIUS26087A,Lapeer County, MI,68.87316826680143,"Lapeer County,  MI"
ATNHPIUS01101A,Montgomery County, AL,6.4510549982704894,"Montgomery County,  AL"
ATNHPIUS21185A,Oldham County, KY,38.80244399185336,"Oldham County,  KY"
ATNHPIUS46103A,Pennington County, SD,57.666110647762025,"Pennington County,  SD"
ATNHPIUS37105A,Lee County, NC,34.22980849292257,"Lee County,  NC"
ATNHPIUS32007A,Elko County, NV,29.70670561032006,"Elko County,  NV"
ATNHPIUS51047A,Culpeper County, VA,50.731174972717376,"Culpeper County,  VA"
ATNHPIUS17085A,Jo Daviess County, IL,10.928143712574842,"Jo Daviess County,  IL"
ATNHPIUS26093A,Livingston County, MI,76.92975924547034,"Livingston County,  MI"
ATNHPIUS56005A,Campbell County, WY,8.439082683662443,"Campbell County,  WY"
ATNHPIUS36063A,Niagara County, NY,58.228924980665106,"Niagara County,  NY"
ATNHPIUS37031A,Carteret County, NC,29.583333333333332,"Carteret County,  NC"
ATNHPIUS06055A,Napa County, CA,89.03153153153154,"Napa County,  CA"
ATNHPIUS04021A,Pinal County, AZ,128.1444214264575,"Pinal County,  AZ"
ATNHPIUS42011A,Berks County, PA,26.556045648673233,"Berks County,  PA"
ATNHPIUS42001A,Adams County, PA,18.068515062649972,"Adams County,  PA"
ATNHPIUS22005A,Ascension Parish, LA,28.42686952777378,"Ascension Parish,  LA"
ATNHPIUS06069A,San Benito County, CA,121.90528634361235,"San Benito County,  CA"
ATNHPIUS09011A,New London County, CT,16.766589453604023,"New London County,  CT"
ATNHPIUS42019A,Butler County, PA,37.58099352051838,"Butler County,  PA"
ATNHPIUS36069A,Ontario County, NY,35.6672967863894,"Ontario County,  NY"
ATNHPIUS06025A,Imperial County, CA,104.4409124906507,"Imperial County,  CA"
ATNHPIUS16019A,Bonneville County, ID,92.65285276521233,"Bonneville County,  ID"
ATNHPIUS45083A,Spartanburg County, SC,47.40484429065745,"Spartanburg County,  SC"
ATNHPIUS01097A,Mobile County, AL,27.149423555120183,"Mobile County,  AL"
ATNHPIUS02020A,Anchorage Borough/Municipality, AK,22.934455802766077,"Anchorage Borough/Municipality,  AK"
ATNHPIUS46065A,Hughes County, SD,40.958788898233806,"Hughes County,  SD"
ATNHPIUS13063A,Clayton County, GA,95.37841581664779,"Clayton County,  GA"
ATNHPIUS18157A,Tippecanoe County, IN,50.80993002971341,"Tippecanoe County,  IN"
ATNHPIUS19163A,Scott County, IA,30.412818691293708,"Scott County,  IA"
ATNHPIUS48039A,Brazoria County, TX,68.17148679363586,"Brazoria County,  TX"
ATNHPIUS53029A,Island County, WA,63.39982099475772,"Island County,  WA"
ATNHPIUS13285A,Troup County, GA,28.786994581075437,"Troup County,  GA"
ATNHPIUS34031A,Passaic County, NJ,22.704081632653068,"Passaic County,  NJ"
ATNHPIUS26101A,Manistee County, MI,49.23809523809524,"Manistee County,  MI"
ATNHPIUS12131A,Walton County, FL,83.92663730233228,"Walton County,  FL"
ATNHPIUS36109A,Tompkins County, NY,38.75316964561816,"Tompkins County,  NY"
ATNHPIUS21081A,Grant County, KY,38.595113438045395,"Grant County,  KY"
ATNHPIUS37067A,Forsyth County, NC,36.78111587982832,"Forsyth County,  NC"
ATNHPIUS08049A,Grand County, CO,69.02837216674591,"Grand County,  CO"
ATNHPIUS19153A,Polk County, IA,39.642361394627265,"Polk County,  IA"
ATNHPIUS51700A,Newport News city, VA,12.665416850463165,"Newport News city,  VA"
ATNHPIUS06047A,Merced County, CA,155.5639097744361,"Merced County,  CA"
ATNHPIUS12055A,Highlands County, FL,74.10798633820215,"Highlands County,  FL"
ATNHPIUS05119A,Pulaski County, AR,22.64692551744978,"Pulaski County,  AR"
ATNHPIUS06063A,Plumas County, CA,42.9225352112676,"Plumas County,  CA"
ATNHPIUS51610A,Falls Church city, VA,44.10493827160493,"Falls Church city,  VA"
ATNHPIUS39099A,Mahoning County, OH,33.60086130958207,"Mahoning County,  OH"
ATNHPIUS54037A,Jefferson County, WV,44.98858357609637,"Jefferson County,  WV"
ATNHPIUS48329A,Midland County, TX,74.99342347556166,"Midland County,  TX"
ATNHPIUS34019A,Hunterdon County, NJ,14.130434782608695,"Hunterdon County,  NJ"
ATNHPIUS37133A,Onslow County, NC,18.062428625808906,"Onslow County,  NC"
ATNHPIUS25013A,Hampden County, MA,31.740089578180353,"Hampden County,  MA"
ATNHPIUS36025A,Delaware County, NY,27.872244132669564,"Delaware County,  NY"
ATNHPIUS45091A,York County, SC,57.23825226710634,"York County,  SC"
ATNHPIUS53009A,Clallam County, WA,65.89521871820956,"Clallam County,  WA"
ATNHPIUS12117A,Seminole County, FL,87.12848651120257,"Seminole County,  FL"
ATNHPIUS21061A,Edmonson County, KY,46.52119177507344,"Edmonson County,  KY"
ATNHPIUS39045A,Fairfield County, OH,52.07062303568125,"Fairfield County,  OH"
ATNHPIUS45015A,Berkeley County, SC,62.90237862984917,"Berkeley County,  SC"
ATNHPIUS55111A,Sauk County, WI,35.54104477611943,"Sauk County,  WI"
ATNHPIUS49045A,Tooele County, UT,94.72192989557192,"Tooele County,  UT"
ATNHPIUS35053A,Socorro County, NM,10.5245550649003,"Socorro County,  NM"
ATNHPIUS02110A,Juneau City and Borough, AK,42.19208723612469,"Juneau City and Borough,  AK"
ATNHPIUS12053A,Hernando County, FL,107.70270270270268,"Hernando County,  FL"
ATNHPIUS55069A,Lincoln County, WI,21.66321886636327,"Lincoln County,  WI"
ATNHPIUS06057A,Nevada County, CA,68.10171587571496,"Nevada County,  CA"
ATNHPIUS12035A,Flagler County, FL,91.76470588235293,"Flagler County,  FL"
ATNHPIUS21211A,Shelby County, KY,43.71837749764171,"Shelby County,  KY"
ATNHPIUS48465A,Val Verde County, TX,32.48438250840944,"Val Verde County,  TX"
ATNHPIUS13139A,Hall County, GA,62.46840014445646,"Hall County,  GA"
ATNHPIUS30047A,Lake County, MT,37.60905446828579,"Lake County,  MT"
ATNHPIUS30111A,Yellowstone County, MT,50.327662255828606,"Yellowstone County,  MT"
ATNHPIUS37113A,Macon County, NC,25.073345259391765,"Macon County,  NC"
ATNHPIUS13255A,Spalding County, GA,48.82271468144045,"Spalding County,  GA"
ATNHPIUS21059A,Daviess County, KY,46.49502931430028,"Daviess County,  KY"
ATNHPIUS01003A,Baldwin County, AL,57.66476221131408,"Baldwin County,  AL"
ATNHPIUS09005A,Litchfield County, CT,15.210799884493209,"Litchfield County,  CT"
ATNHPIUS47149A,Rutherford County, TN,84.15515579826534,"Rutherford County,  TN"
ATNHPIUS18005A,Bartholomew County, IN,45.636953551912555,"Bartholomew County,  IN"
ATNHPIUS47099A,Lawrence County, TN,64.20170651087709,"Lawrence County,  TN"
ATNHPIUS51035A,Carroll County, VA,14.356435643564353,"Carroll County,  VA"
ATNHPIUS55105A,Rock County, WI,49.124687388353,"Rock County,  WI"
ATNHPIUS42049A,Erie County, PA,30.41955258339304,"Erie County,  PA"
ATNHPIUS42009A,Bedford County, PA,20.80885366853396,"Bedford County,  PA"
ATNHPIUS20113A,McPherson County, KS,30.89874503078963,"McPherson County,  KS"
ATNHPIUS38035A,Grand Forks County, ND,46.522556390977435,"Grand Forks County,  ND"
ATNHPIUS13077A,Coweta County, GA,63.874780681503374,"Coweta County,  GA"
ATNHPIUS06005A,Amador County, CA,70.489443378119,"Amador County,  CA"
ATNHPIUS33011A,Hillsborough County, NH,50.545244457283175,"Hillsborough County,  NH"
ATNHPIUS06007A,Butte County, CA,69.59203980099502,"Butte County,  CA"
ATNHPIUS35001A,Bernalillo County, NM,32.8745962645696,"Bernalillo County,  NM"
ATNHPIUS01125A,Tuscaloosa County, AL,27.895019568720734,"Tuscaloosa County,  AL"
ATNHPIUS01001A,Autauga County, AL,15.915140128385783,"Autauga County,  AL"
ATNHPIUS45059A,Laurens County, SC,34.56109579888082,"Laurens County,  SC"
ATNHPIUS21029A,Bullitt County, KY,43.86247877758914,"Bullitt County,  KY"
ATNHPIUS51197A,Wythe County, VA,16.874603510255866,"Wythe County,  VA"
ATNHPIUS37085A,Harnett County, NC,36.42562505261385,"Harnett County,  NC"
ATNHPIUS12097A,Osceola County, FL,129.61708533258064,"Osceola County,  FL"
ATNHPIUS16013A,Blaine County, ID,68.82077608334592,"Blaine County,  ID"
ATNHPIUS18095A,Madison County, IN,48.87709269089426,"Madison County,  IN"
ATNHPIUS21021A,Boyle County, KY,34.328949453335454,"Boyle County,  KY"
ATNHPIUS12083A,Marion County, FL,64.87516527961422,"Marion County,  FL"
ATNHPIUS16009A,Benewah County, ID,60.73429569573528,"Benewah County,  ID"
ATNHPIUS13177A,Lee County, GA,18.089760207388213,"Lee County,  GA"
ATNHPIUS17193A,White County, IL,20.68220404383391,"White County,  IL"
ATNHPIUS45011A,Barnwell County, SC,16.732952491141813,"Barnwell County,  SC"
ATNHPIUS12051A,Hendry County, FL,89.94153037878145,"Hendry County,  FL"
ATNHPIUS24013A,Carroll County, MD,25.2586959232016,"Carroll County,  MD"
ATNHPIUS37151A,Randolph County, NC,34.55535390199637,"Randolph County,  NC"
ATNHPIUS01045A,Dale County, AL,7.746115897209344,"Dale County,  AL"
ATNHPIUS13247A,Rockdale County, GA,76.54690618762474,"Rockdale County,  GA"
ATNHPIUS13067A,Cobb County, GA,76.23753561253561,"Cobb County,  GA"
ATNHPIUS37099A,Jackson County, NC,21.707451196040704,"Jackson County,  NC"
ATNHPIUS13151A,Henry County, GA,70.20272444492116,"Henry County,  GA"
ATNHPIUS21107A,Hopkins County, KY,31.17134559535335,"Hopkins County,  KY"
ATNHPIUS12085A,Martin County, FL,104.26121853338195,"Martin County,  FL"
ATNHPIUS21227A,Warren County, KY,41.478154348713765,"Warren County,  KY"
ATNHPIUS21157A,Marshall County, KY,30.324038012151433,"Marshall County,  KY"
ATNHPIUS25003A,Berkshire County, MA,24.19988408783567,"Berkshire County,  MA"
ATNHPIUS24025A,Harford County, MD,22.671888598781546,"Harford County,  MD"
ATNHPIUS06099A,Stanislaus County, CA,139.78777349985916,"Stanislaus County,  CA"
ATNHPIUS51061A,Fauquier County, VA,51.148004238784864,"Fauquier County,  VA"
ATNHPIUS21009A,Barren County, KY,35.44374451798104,"Barren County,  KY"
ATNHPIUS21103A,Henry County, KY,39.25552804576113,"Henry County,  KY"
ATNHPIUS21223A,Trimble County, KY,33.484944964977714,"Trimble County,  KY"
ATNHPIUS51600A,Fairfax city, VA,44.57560427206295,"Fairfax city,  VA"
ATNHPIUS21047A,Christian County, KY,32.18400263331139,"Christian County,  KY"
ATNHPIUS16029A,Caribou County, ID,69.73233629184429,"Caribou County,  ID"
ATNHPIUS49025A,Kane County, UT,56.2235000290411,"Kane County,  UT"
ATNHPIUS21233A,Webster County, KY,47.4123909507615,"Webster County,  KY"
ATNHPIUS42089A,Monroe County, PA,19.366570692529177,"Monroe County,  PA"
ATNHPIUS13105A,Elbert County, GA,21.176782401272195,"Elbert County,  GA"
ATNHPIUS19167A,Sioux County, IA,48.01422643746294,"Sioux County,  IA"
